Entity,Code,Year,Low-carbon energy (% equivalent primary energy)
Egypt,EGY,1969,16.082429885864258
Egypt,EGY,1970,15.16463565826416
Egypt,EGY,1971,15.877998352050781
Egypt,EGY,1972,14.635689735412598
Egypt,EGY,1973,15.458051681518555
Egypt,EGY,1974,16.143081665039062
Egypt,EGY,1975,16.160579681396484
Egypt,EGY,1976,15.923643112182617
Egypt,EGY,1977,16.571006774902344
Egypt,EGY,1978,17.237102508544922
Egypt,EGY,1979,15.267534255981445
Egypt,EGY,1980,13.694029808044434
Egypt,EGY,1981,12.526339530944824
Egypt,EGY,1982,11.533038139343262
Egypt,EGY,1983,9.980415344238281
Egypt,EGY,1984,8.979602813720703
Egypt,EGY,1985,8.225811958312988
Egypt,EGY,1986,7.888433456420898
Egypt,EGY,1987,7.43703556060791
Egypt,EGY,1988,7.214404582977295
Egypt,EGY,1989,7.353952407836914
Egypt,EGY,1990,7.520865440368652
Egypt,EGY,1991,7.396338939666748
Egypt,EGY,1992,7.380685806274414
Egypt,EGY,1993,7.595428943634033
Egypt,EGY,1994,7.676783084869385
Egypt,EGY,1995,7.558946132659912
Egypt,EGY,1996,7.361753940582275
Egypt,EGY,1997,7.24384880065918
Egypt,EGY,1998,7.154178619384766
Egypt,EGY,1999,7.409151077270508
Egypt,EGY,2000,7.416068077087402
Egypt,EGY,2001,7.225909233093262
Egypt,EGY,2002,6.795775890350342
Egypt,EGY,2003,5.937697887420654
Egypt,EGY,2004,5.634644031524658
Egypt,EGY,2005,5.385705947875977
Egypt,EGY,2006,5.172313690185547
Egypt,EGY,2007,5.363155364990234
Egypt,EGY,2008,5.414237022399902
Egypt,EGY,2009,4.800594806671143
Egypt,EGY,2010,4.461719036102295
Egypt,EGY,2011,4.331544399261475
Egypt,EGY,2012,4.1802897453308105
Egypt,EGY,2013,4.177184581756592
Egypt,EGY,2014,4.181652545928955
Egypt,EGY,2015,4.328853130340576
Egypt,EGY,2016,4.131467819213867
Egypt,EGY,2017,3.869990587234497
Egypt,EGY,2018,4.055405616760254
Egypt,EGY,2019,5.169897556304932
Egypt,EGY,2020,6.564623832702637
Egypt,EGY,2021,6.2305707931518555
Estonia,EST,1985,0
Estonia,EST,1986,0
Estonia,EST,1987,0
Estonia,EST,1988,0
Estonia,EST,1989,0
Estonia,EST,1990,0
Estonia,EST,1991,0
Estonia,EST,1992,0
Estonia,EST,1993,0
Estonia,EST,1994,0
Estonia,EST,1995,0.030831562355160713
Estonia,EST,1996,0.02419574372470379
Estonia,EST,1997,0.03925686329603195
Estonia,EST,1998,0.06567057222127914
Estonia,EST,1999,0.0933113694190979
Estonia,EST,2000,0.10166838765144348
Estonia,EST,2001,0.0963035598397255
Estonia,EST,2002,0.18708261847496033
Estonia,EST,2003,0.22028498351573944
Estonia,EST,2004,0.2874273657798767
Estonia,EST,2005,0.5005239248275757
Estonia,EST,2006,0.5939513444900513
Estonia,EST,2007,0.5890300869941711
Estonia,EST,2008,0.8455262780189514
Estonia,EST,2009,2.7872161865234375
Estonia,EST,2010,4.391971588134766
Estonia,EST,2011,4.931231498718262
Estonia,EST,2012,6.125763416290283
Estonia,EST,2013,4.7120137214660645
Estonia,EST,2014,5.514126300811768
Estonia,EST,2015,6.578981876373291
Estonia,EST,2016,6.427241802215576
Estonia,EST,2017,6.830331802368164
Estonia,EST,2018,7.5072832107543945
Estonia,EST,2019,9.912989616394043
Estonia,EST,2020,14.138367652893066
Estonia,EST,2021,14.32504653930664
Europe,,1965,6.2242841720581055
Europe,,1966,6.562560081481934
Europe,,1967,6.341947078704834
Europe,,1968,6.43555212020874
Europe,,1969,6.232086181640625
Europe,,1970,6.243775367736816
Europe,,1971,6.184055328369141
Europe,,1972,6.2348246574401855
Europe,,1973,6.090336799621582
Europe,,1974,6.6301798820495605
Europe,,1975,6.91359281539917
Europe,,1976,6.633415222167969
Europe,,1977,7.667681694030762
Europe,,1978,7.760164260864258
Europe,,1979,7.964240074157715
Europe,,1980,8.409707069396973
Europe,,1981,9.360215187072754
Europe,,1982,9.602226257324219
Europe,,1983,10.300066947937012
Europe,,1984,11.407753944396973
Europe,,1985,12.621848106384277
Europe,,1986,12.718923568725586
Europe,,1987,13.13974666595459
Europe,,1988,13.921258926391602
Europe,,1989,13.752111434936523
Europe,,1990,13.790166854858398
Europe,,1991,14.289276123046875
Europe,,1992,15.054242134094238
Europe,,1993,16.08304786682129
Europe,,1994,16.618576049804688
Europe,,1995,16.96123695373535
Europe,,1996,17.02303695678711
Europe,,1997,17.69497299194336
Europe,,1998,17.79216194152832
Europe,,1999,18.227144241333008
Europe,,2000,18.542783737182617
Europe,,2001,18.69783592224121
Europe,,2002,18.362693786621094
Europe,,2003,17.86631965637207
Europe,,2004,18.327131271362305
Europe,,2005,18.34042739868164
Europe,,2006,18.109094619750977
Europe,,2007,18.16636085510254
Europe,,2008,18.561189651489258
Europe,,2009,19.488868713378906
Europe,,2010,19.659753799438477
Europe,,2011,19.580347061157227
Europe,,2012,20.432636260986328
Europe,,2013,21.37643051147461
Europe,,2014,22.34075355529785
Europe,,2015,22.52342987060547
Europe,,2016,22.22698402404785
Europe,,2017,22.16268539428711
Europe,,2018,22.58335304260254
Europe,,2019,23.133710861206055
Europe,,2020,25.104284286499023
Europe,,2021,24.537458419799805
Europe (BP),,1965,7.718882083892822
Europe (BP),,1966,8.171732902526855
Europe (BP),,1967,8.033652305603027
Europe (BP),,1968,7.86993932723999
Europe (BP),,1969,7.38193416595459
Europe (BP),,1970,7.304864883422852
Europe (BP),,1971,7.286551475524902
Europe (BP),,1972,7.470395565032959
Europe (BP),,1973,7.269865036010742
Europe (BP),,1974,8.072961807250977
Europe (BP),,1975,8.764511108398438
Europe (BP),,1976,8.10661792755127
Europe (BP),,1977,9.575766563415527
Europe (BP),,1978,9.507075309753418
Europe (BP),,1979,9.795929908752441
Europe (BP),,1980,10.330256462097168
Europe (BP),,1981,11.8898344039917
Europe (BP),,1982,12.519190788269043
Europe (BP),,1983,13.543088912963867
Europe (BP),,1984,14.883152961730957
Europe (BP),,1985,14.67915153503418
Europe (BP),,1986,14.754913330078125
Europe (BP),,1987,15.32132339477539
Europe (BP),,1988,16.4945125579834
Europe (BP),,1989,16.150388717651367
Europe (BP),,1990,16.23707389831543
Europe (BP),,1991,16.841665267944336
Europe (BP),,1992,17.712873458862305
Europe (BP),,1993,18.751352310180664
Europe (BP),,1994,19.1593074798584
Europe (BP),,1995,19.21738624572754
Europe (BP),,1996,19.22126007080078
Europe (BP),,1997,19.73935890197754
Europe (BP),,1998,19.886133193969727
Europe (BP),,1999,20.19866943359375
Europe (BP),,2000,20.45674705505371
Europe (BP),,2001,20.52967643737793
Europe (BP),,2002,20.270875930786133
Europe (BP),,2003,19.705177307128906
Europe (BP),,2004,20.279464721679688
Europe (BP),,2005,20.250492095947266
Europe (BP),,2006,20.17929458618164
Europe (BP),,2007,20.181591033935547
Europe (BP),,2008,20.935747146606445
Europe (BP),,2009,21.967411041259766
Europe (BP),,2010,22.6152400970459
Europe (BP),,2011,22.818313598632812
Europe (BP),,2012,23.99271583557129
Europe (BP),,2013,24.992639541625977
Europe (BP),,2014,26.224884033203125
Europe (BP),,2015,26.413408279418945
Europe (BP),,2016,25.984800338745117
Europe (BP),,2017,25.791444778442383
Europe (BP),,2018,26.768878936767578
Europe (BP),,2019,27.758281707763672
Europe (BP),,2020,30.0139102935791
Europe (BP),,2021,29.42691993713379
European Union (27),,1965,6.8769001960754395
European Union (27),,1966,7.279740333557129
European Union (27),,1967,6.832033157348633
European Union (27),,1968,6.539220333099365
European Union (27),,1969,6.038642406463623
European Union (27),,1970,6.07851505279541
European Union (27),,1971,5.97249698638916
European Union (27),,1972,6.170243263244629
European Union (27),,1973,5.9360432624816895
European Union (27),,1974,6.538280963897705
European Union (27),,1975,7.25790548324585
European Union (27),,1976,6.42165994644165
European Union (27),,1977,8.201313018798828
European Union (27),,1978,8.140128135681152
European Union (27),,1979,8.397043228149414
European Union (27),,1980,8.840530395507812
European Union (27),,1981,10.478209495544434
European Union (27),,1982,11.073066711425781
European Union (27),,1983,12.154315948486328
European Union (27),,1984,13.753814697265625
European Union (27),,1985,14.962376594543457
European Union (27),,1986,15.406930923461914
European Union (27),,1987,15.98354434967041
European Union (27),,1988,16.942333221435547
European Union (27),,1989,16.47063446044922
European Union (27),,1990,16.966524124145508
European Union (27),,1991,17.61836051940918
European Union (27),,1992,18.216245651245117
European Union (27),,1993,18.917247772216797
European Union (27),,1994,19.149133682250977
European Union (27),,1995,19.088476181030273
European Union (27),,1996,19.15484046936035
European Union (27),,1997,19.616683959960938
European Union (27),,1998,19.612749099731445
European Union (27),,1999,19.972267150878906
European Union (27),,2000,20.412160873413086
European Union (27),,2001,20.775039672851562
European Union (27),,2002,20.29999351501465
European Union (27),,2003,19.957473754882812
European Union (27),,2004,20.576488494873047
European Union (27),,2005,20.373197555541992
European Union (27),,2006,20.552326202392578
European Union (27),,2007,20.63526725769043
European Union (27),,2008,21.596599578857422
European Union (27),,2009,22.498062133789062
European Union (27),,2010,23.345413208007812
European Union (27),,2011,23.61551284790039
European Union (27),,2012,24.79612159729004
European Union (27),,2013,25.90220832824707
European Union (27),,2014,27.339946746826172
European Union (27),,2015,26.804750442504883
European Union (27),,2016,26.324447631835938
European Union (27),,2017,25.945159912109375
European Union (27),,2018,26.86620330810547
European Union (27),,2019,27.803617477416992
European Union (27),,2020,30.08021354675293
European Union (27),,2021,29.577857971191406
Finland,FIN,1965,23.966585159301758
Finland,FIN,1966,23.366880416870117
Finland,FIN,1967,24.873165130615234
Finland,FIN,1968,20.672767639160156
Finland,FIN,1969,15.680414199829102
Finland,FIN,1970,15.499043464660645
Finland,FIN,1971,16.927217483520508
Finland,FIN,1972,15.603095054626465
Finland,FIN,1973,14.431478500366211
Finland,FIN,1974,18.064271926879883
Finland,FIN,1975,17.089670181274414
Finland,FIN,1976,12.514572143554688
Finland,FIN,1977,18.366731643676758
Finland,FIN,1978,15.522062301635742
Finland,FIN,1979,19.23704719543457
Finland,FIN,1980,18.8919677734375
Finland,FIN,1981,30.572696685791016
Finland,FIN,1982,32.578941345214844
Finland,FIN,1983,34.468692779541016
Finland,FIN,1984,33.904571533203125
Finland,FIN,1985,31.558713912963867
Finland,FIN,1986,31.27541160583496
Finland,FIN,1987,31.598081588745117
Finland,FIN,1988,31.296396255493164
Finland,FIN,1989,30.408308029174805
Finland,FIN,1990,31.8145694732666
Finland,FIN,1991,33.28495788574219
Finland,FIN,1992,34.84841537475586
Finland,FIN,1993,34.635528564453125
Finland,FIN,1994,31.617918014526367
Finland,FIN,1995,34.14439010620117
Finland,FIN,1996,31.49898338317871
Finland,FIN,1997,34.19241714477539
Finland,FIN,1998,37.488529205322266
Finland,FIN,1999,36.419010162353516
Finland,FIN,2000,37.632102966308594
Finland,FIN,2001,35.37806701660156
Finland,FIN,2002,33.35546875
Finland,FIN,2003,30.774343490600586
Finland,FIN,2004,35.64279556274414
Finland,FIN,2005,37.54961013793945
Finland,FIN,2006,34.01133346557617
Finland,FIN,2007,35.662696838378906
Finland,FIN,2008,39.38697052001953
Finland,FIN,2009,37.8187255859375
Finland,FIN,2010,36.15234375
Finland,FIN,2011,38.66848373413086
Finland,FIN,2012,42.91075134277344
Finland,FIN,2013,40.89044189453125
Finland,FIN,2014,43.49179458618164
Finland,FIN,2015,46.583045959472656
Finland,FIN,2016,44.5994987487793
Finland,FIN,2017,46.39879608154297
Finland,FIN,2018,46.13602066040039
Finland,FIN,2019,47.85238265991211
Finland,FIN,2020,52.075077056884766
Finland,FIN,2021,53.21030044555664
France,FRA,1965,10.779330253601074
France,FRA,1966,11.897500991821289
France,FRA,1967,9.949951171875
France,FRA,1968,10.67392349243164
France,FRA,1969,10.249424934387207
France,FRA,1970,10.43610954284668
France,FRA,1971,9.3547945022583
France,FRA,1972,9.512201309204102
France,FRA,1973,8.632648468017578
France,FRA,1974,9.9694185256958
France,FRA,1975,11.624996185302734
France,FRA,1976,8.988821029663086
France,FRA,1977,12.939471244812012
France,FRA,1978,12.918242454528809
France,FRA,1979,13.46632194519043
France,FRA,1980,16.647428512573242
France,FRA,1981,22.631980895996094
France,FRA,1982,23.749937057495117
France,FRA,1983,27.47610855102539
France,FRA,1984,31.831201553344727
France,FRA,1985,34.293697357177734
France,FRA,1986,36.98627471923828
France,FRA,1987,38.55691146850586
France,FRA,1988,39.865657806396484
France,FRA,1989,39.045589447021484
France,FRA,1990,39.75381851196289
France,FRA,1991,39.54541015625
France,FRA,1992,41.10920333862305
France,FRA,1993,43.63450622558594
France,FRA,1994,44.86022186279297
France,FRA,1995,44.97795104980469
France,FRA,1996,44.61574172973633
France,FRA,1997,44.87763214111328
France,FRA,1998,42.986083984375
France,FRA,1999,43.8490104675293
France,FRA,2000,44.65608596801758
France,FRA,2001,45.14439010620117
France,FRA,2002,45.47144317626953
France,FRA,2003,44.98954772949219
France,FRA,2004,45.058868408203125
France,FRA,2005,44.72185516357422
France,FRA,2006,45.27793884277344
France,FRA,2007,45.473838806152344
France,FRA,2008,46.08168411254883
France,FRA,2009,45.4401741027832
France,FRA,2010,46.29362869262695
France,FRA,2011,47.82975769042969
France,FRA,2012,47.961021423339844
France,FRA,2013,48.486328125
France,FRA,2014,51.104915618896484
France,FRA,2015,50.400917053222656
France,FRA,2016,48.48988342285156
France,FRA,2017,47.55829620361328
France,FRA,2018,49.69401168823242
France,FRA,2019,49.32625961303711
France,FRA,2020,51.03325271606445
France,FRA,2021,50.128501892089844
Germany,DEU,1965,1.6256836652755737
Germany,DEU,1966,1.7668713331222534
Germany,DEU,1967,1.7753117084503174
Germany,DEU,1968,1.7341965436935425
Germany,DEU,1969,1.5954080820083618
Germany,DEU,1970,2.027423858642578
Germany,DEU,1971,1.663767695426941
Germany,DEU,1972,1.8386330604553223
Germany,DEU,1973,2.075211524963379
Germany,DEU,1974,2.4660115242004395
Germany,DEU,1975,3.2547130584716797
Germany,DEU,1976,3.2070438861846924
Germany,DEU,1977,4.318020343780518
Germany,DEU,1978,4.407154560089111
Germany,DEU,1979,4.716048717498779
Germany,DEU,1980,5.1990203857421875
Germany,DEU,1981,6.101377487182617
Germany,DEU,1982,6.947451114654541
Germany,DEU,1983,7.0113749504089355
Germany,DEU,1984,8.540656089782715
Germany,DEU,1985,10.49098014831543
Germany,DEU,1986,10.113059997558594
Germany,DEU,1987,10.880977630615234
Germany,DEU,1988,11.835428237915039
Germany,DEU,1989,12.167327880859375
Germany,DEU,1990,11.657903671264648
Germany,DEU,1991,11.495505332946777
Germany,DEU,1992,12.759153366088867
Germany,DEU,1993,12.495623588562012
Germany,DEU,1994,12.589749336242676
Germany,DEU,1995,12.890034675598145
Germany,DEU,1996,12.851330757141113
Germany,DEU,1997,13.727670669555664
Germany,DEU,1998,13.378137588500977
Germany,DEU,1999,14.39818286895752
Germany,DEU,2000,14.954261779785156
Germany,DEU,2001,14.827654838562012
Germany,DEU,2002,15.047558784484863
Germany,DEU,2003,15.09583854675293
Germany,DEU,2004,16.037395477294922
Germany,DEU,2005,16.513673782348633
Germany,DEU,2006,17.274755477905273
Germany,DEU,2007,17.447813034057617
Germany,DEU,2008,18.013681411743164
Germany,DEU,2009,18.247974395751953
Germany,DEU,2010,18.523353576660156
Germany,DEU,2011,18.269811630249023
Germany,DEU,2012,18.856109619140625
Germany,DEU,2013,18.640594482421875
Germany,DEU,2014,20.08836555480957
Germany,DEU,2015,21.10106086730957
Germany,DEU,2016,20.26840591430664
Germany,DEU,2017,21.20639991760254
Germany,DEU,2018,22.172504425048828
Germany,DEU,2019,23.907140731811523
Germany,DEU,2020,25.850027084350586
Germany,DEU,2021,24.386951446533203
Greece,GRC,1965,2.9926247596740723
Greece,GRC,1966,5.903736591339111
Greece,GRC,1967,5.145407676696777
Greece,GRC,1968,4.080320358276367
Greece,GRC,1969,5.802620887756348
Greece,GRC,1970,6.698559761047363
Greece,GRC,1971,5.656627655029297
Greece,GRC,1972,5.09004545211792
Greece,GRC,1973,3.673645496368408
Greece,GRC,1974,3.9671506881713867
Greece,GRC,1975,3.0048630237579346
Greece,GRC,1976,2.536214590072632
Greece,GRC,1977,2.5015759468078613
Greece,GRC,1978,3.8218631744384766
Greece,GRC,1979,5.1934614181518555
Greece,GRC,1980,5.00654411315918
Greece,GRC,1981,5.126492023468018
Greece,GRC,1982,5.286510467529297
Greece,GRC,1983,3.454516887664795
Greece,GRC,1984,4.046571254730225
Greece,GRC,1985,3.7546212673187256
Greece,GRC,1986,4.321011543273926
Greece,GRC,1987,3.3969619274139404
Greece,GRC,1988,2.738327741622925
Greece,GRC,1989,2.0288121700286865
Greece,GRC,1990,1.8226951360702515
Greece,GRC,1991,3.145860433578491
Greece,GRC,1992,2.2052266597747803
Greece,GRC,1993,2.2926175594329834
Greece,GRC,1994,2.5512795448303223
Greece,GRC,1995,3.3267502784729004
Greece,GRC,1996,3.99127197265625
Greece,GRC,1997,3.4691076278686523
Greece,GRC,1998,3.1588401794433594
Greece,GRC,1999,3.964061975479126
Greece,GRC,2000,3.2847325801849365
Greece,GRC,2001,2.2960410118103027
Greece,GRC,2002,2.7831921577453613
Greece,GRC,2003,4.297642230987549
Greece,GRC,2004,4.291225910186768
Greece,GRC,2005,4.600325584411621
Greece,GRC,2006,5.3219499588012695
Greece,GRC,2007,3.1136858463287354
Greece,GRC,2008,3.98714017868042
Greece,GRC,2009,5.843324661254883
Greece,GRC,2010,7.8245930671691895
Greece,GRC,2011,6.159234046936035
Greece,GRC,2012,8.102893829345703
Greece,GRC,2013,12.095451354980469
Greece,GRC,2014,10.859847068786621
Greece,GRC,2015,13.008344650268555
Greece,GRC,2016,13.225245475769043
Greece,GRC,2017,14.015645027160645
Greece,GRC,2018,13.45522689819336
Greece,GRC,2019,13.694193840026855
Greece,GRC,2020,16.70769691467285
Greece,GRC,2021,19.391674041748047
High-income countries,,1965,7.224461555480957
High-income countries,,1966,7.347623348236084
High-income countries,,1967,7.284132480621338
High-income countries,,1968,7.100146293640137
High-income countries,,1969,7.012810707092285
High-income countries,,1970,6.934153079986572
High-income countries,,1971,7.226715087890625
High-income countries,,1972,7.39618444442749
High-income countries,,1973,7.306136131286621
High-income countries,,1974,8.351239204406738
High-income countries,,1975,9.14739990234375
High-income countries,,1976,8.736403465270996
High-income countries,,1977,9.135116577148438
High-income countries,,1978,9.803627967834473
High-income countries,,1979,9.882461547851562
High-income countries,,1980,10.397000312805176
High-income countries,,1981,11.353517532348633
High-income countries,,1982,12.265448570251465
High-income countries,,1983,13.230244636535645
High-income countries,,1984,13.680486679077148
High-income countries,,1985,14.572858810424805
High-income countries,,1986,14.993365287780762
High-income countries,,1987,15.185247421264648
High-income countries,,1988,15.28313159942627
High-income countries,,1989,15.23918628692627
High-income countries,,1990,15.714406967163086
High-income countries,,1991,16.16046905517578
High-income countries,,1992,16.042631149291992
High-income countries,,1993,16.480422973632812
High-income countries,,1994,16.256149291992188
High-income countries,,1995,16.596111297607422
High-income countries,,1996,16.494041442871094
High-income countries,,1997,16.395076751708984
High-income countries,,1998,16.42867660522461
High-income countries,,1999,16.58141326904297
High-income countries,,2000,16.51051902770996
High-income countries,,2001,16.318655014038086
High-income countries,,2002,16.33863067626953
High-income countries,,2003,15.700236320495605
High-income countries,,2004,15.935522079467773
High-income countries,,2005,15.954500198364258
High-income countries,,2006,16.091962814331055
High-income countries,,2007,15.686939239501953
High-income countries,,2008,16.018795013427734
High-income countries,,2009,16.743244171142578
High-income countries,,2010,16.53968620300293
High-income countries,,2011,16.53807258605957
High-income countries,,2012,16.247812271118164
High-income countries,,2013,16.537485122680664
High-income countries,,2014,16.86981201171875
High-income countries,,2015,16.970945358276367
High-income countries,,2016,17.189105987548828
High-income countries,,2017,17.42930030822754
High-income countries,,2018,17.59530258178711
High-income countries,,2019,18.12066078186035
High-income countries,,2020,19.75894546508789
High-income countries,,2021,19.44550132751465
Hong Kong,HKG,1965,0
Hong Kong,HKG,1966,0
Hong Kong,HKG,1967,0
Hong Kong,HKG,1968,0
Hong Kong,HKG,1969,0
Hong Kong,HKG,1970,0
Hong Kong,HKG,1971,0
Hong Kong,HKG,1972,0
Hong Kong,HKG,1973,0
Hong Kong,HKG,1974,0
Hong Kong,HKG,1975,0
Hong Kong,HKG,1976,0
Hong Kong,HKG,1977,0
Hong Kong,HKG,1978,0
Hong Kong,HKG,1979,0
Hong Kong,HKG,1980,0
Hong Kong,HKG,1981,0
Hong Kong,HKG,1982,0
Hong Kong,HKG,1983,0
Hong Kong,HKG,1984,0
Hong Kong,HKG,1985,0
Hong Kong,HKG,1986,0
Hong Kong,HKG,1987,0
Hong Kong,HKG,1988,0
Hong Kong,HKG,1989,0
Hong Kong,HKG,1990,0
Hong Kong,HKG,1991,0
Hong Kong,HKG,1992,0
Hong Kong,HKG,1993,0
Hong Kong,HKG,1994,0
Hong Kong,HKG,1995,0
Hong Kong,HKG,1996,0
Hong Kong,HKG,1997,0
Hong Kong,HKG,1998,0
Hong Kong,HKG,1999,0
Hong Kong,HKG,2000,0
Hong Kong,HKG,2001,0
Hong Kong,HKG,2002,0
Hong Kong,HKG,2003,0
Hong Kong,HKG,2004,0
Hong Kong,HKG,2005,0
Hong Kong,HKG,2006,0.0006911575910635293
Hong Kong,HKG,2007,0.0008049689931795001
Hong Kong,HKG,2008,0.0008013577898964286
Hong Kong,HKG,2009,0.0009893063688650727
Hong Kong,HKG,2010,0.04052601754665375
Hong Kong,HKG,2011,0.044920437037944794
Hong Kong,HKG,2012,0.04486449807882309
Hong Kong,HKG,2013,0.03856699541211128
Hong Kong,HKG,2014,0.046603355556726456
Hong Kong,HKG,2015,0.05969972535967827
Hong Kong,HKG,2016,0.0655013769865036
Hong Kong,HKG,2017,0.06267911195755005
Hong Kong,HKG,2018,0.06412574648857117
Hong Kong,HKG,2019,0.07460387051105499
Hong Kong,HKG,2020,0.10073565691709518
Hong Kong,HKG,2021,0.10869896411895752
Hungary,HUN,1965,0.11989385634660721
Hungary,HUN,1966,0.15773732960224152
Hungary,HUN,1967,0.13554126024246216
Hungary,HUN,1968,0.1417907327413559
Hungary,HUN,1969,0.1413314789533615
Hungary,HUN,1970,0.12151648104190826
Hungary,HUN,1971,0.12839199602603912
Hungary,HUN,1972,0.14248806238174438
Hungary,HUN,1973,0.12081838399171829
Hungary,HUN,1974,0.09401585161685944
Hungary,HUN,1975,0.1787005215883255
Hungary,HUN,1976,0.16931989789009094
Hungary,HUN,1977,0.14541946351528168
Hungary,HUN,1978,0.12593117356300354
Hungary,HUN,1979,0.134546160697937
Hungary,HUN,1980,0.10290330648422241
Hungary,HUN,1981,0.15593338012695312
Hungary,HUN,1982,0.1469283103942871
Hungary,HUN,1983,2.377100706100464
Hungary,HUN,1984,3.4738996028900146
Hungary,HUN,1985,5.652817249298096
Hungary,HUN,1986,6.4856858253479
Hungary,HUN,1987,9.136688232421875
Hungary,HUN,1988,11.412785530090332
Hungary,HUN,1989,12.089269638061523
Hungary,HUN,1990,12.236398696899414
Hungary,HUN,1991,13.121546745300293
Hungary,HUN,1992,13.897961616516113
Hungary,HUN,1993,14.139023780822754
Hungary,HUN,1994,14.277483940124512
Hungary,HUN,1995,14.108922958374023
Hungary,HUN,1996,14.034454345703125
Hungary,HUN,1997,14.184355735778809
Hungary,HUN,1998,13.90028190612793
Hungary,HUN,1999,14.11430549621582
Hungary,HUN,2000,14.621075630187988
Hungary,HUN,2001,14.144309043884277
Hungary,HUN,2002,14.013727188110352
Hungary,HUN,2003,11.136255264282227
Hungary,HUN,2004,12.415383338928223
Hungary,HUN,2005,14.22099494934082
Hungary,HUN,2006,13.624715805053711
Hungary,HUN,2007,15.231430053710938
Hungary,HUN,2008,15.989171028137207
Hungary,HUN,2009,18.473384857177734
Hungary,HUN,2010,18.473857879638672
Hungary,HUN,2011,18.493886947631836
Hungary,HUN,2012,19.73046875
Hungary,HUN,2013,20.43375015258789
Hungary,HUN,2014,21.081661224365234
Hungary,HUN,2015,20.189437866210938
Hungary,HUN,2016,19.967914581298828
Hungary,HUN,2017,19.12386703491211
Hungary,HUN,2018,18.85335922241211
Hungary,HUN,2019,19.927818298339844
Hungary,HUN,2020,20.768871307373047
Hungary,HUN,2021,21.047693252563477
Iceland,ISL,1965,24.983985900878906
Iceland,ISL,1966,23.200014114379883
Iceland,ISL,1967,24.937162399291992
Iceland,ISL,1968,24.370615005493164
Iceland,ISL,1969,30.625391006469727
Iceland,ISL,1970,41.689292907714844
Iceland,ISL,1971,41.70726013183594
Iceland,ISL,1972,42.60580062866211
Iceland,ISL,1973,45.0670166015625
Iceland,ISL,1974,47.44718551635742
Iceland,ISL,1975,48.56276321411133
Iceland,ISL,1976,50.019866943359375
Iceland,ISL,1977,50.60869598388672
Iceland,ISL,1978,50.14910888671875
Iceland,ISL,1979,52.47784423828125
Iceland,ISL,1980,55.954315185546875
Iceland,ISL,1981,56.77239990234375
Iceland,ISL,1982,61.47043228149414
Iceland,ISL,1983,62.74847412109375
Iceland,ISL,1984,62.047271728515625
Iceland,ISL,1985,61.47184371948242
Iceland,ISL,1986,62.14561462402344
Iceland,ISL,1987,61.632625579833984
Iceland,ISL,1988,62.108951568603516
Iceland,ISL,1989,60.840476989746094
Iceland,ISL,1990,60.33362579345703
Iceland,ISL,1991,61.54582977294922
Iceland,ISL,1992,60.99951171875
Iceland,ISL,1993,61.05936050415039
Iceland,ISL,1994,61.054908752441406
Iceland,ISL,1995,61.592952728271484
Iceland,ISL,1996,59.821136474609375
Iceland,ISL,1997,62.260467529296875
Iceland,ISL,1998,64.60302734375
Iceland,ISL,1999,67.37352752685547
Iceland,ISL,2000,67.80518341064453
Iceland,ISL,2001,69.64024353027344
Iceland,ISL,2002,69.75589752197266
Iceland,ISL,2003,69.681640625
Iceland,ISL,2004,68.89617919921875
Iceland,ISL,2005,68.64934539794922
Iceland,ISL,2006,70.91828155517578
Iceland,ISL,2007,74.30168914794922
Iceland,ISL,2008,81.15161895751953
Iceland,ISL,2009,82.50260162353516
Iceland,ISL,2010,83.07627868652344
Iceland,ISL,2011,83.27398681640625
Iceland,ISL,2012,83.54046630859375
Iceland,ISL,2013,83.09185791015625
Iceland,ISL,2014,82.74785614013672
Iceland,ISL,2015,81.8024673461914
Iceland,ISL,2016,79.91397857666016
Iceland,ISL,2017,78.81926727294922
Iceland,ISL,2018,77.96495819091797
Iceland,ISL,2019,80.0971908569336
Iceland,ISL,2020,86.83658599853516
Iceland,ISL,2021,86.8745346069336
India,IND,1965,9.149455070495605
India,IND,1966,9.270711898803711
India,IND,1967,10.058605194091797
India,IND,1968,10.857532501220703
India,IND,1969,11.137483596801758
India,IND,1970,12.270132064819336
India,IND,1971,12.774062156677246
India,IND,1972,11.77667236328125
India,IND,1973,12.60700798034668
India,IND,1974,11.425444602966309
India,IND,1975,12.693412780761719
India,IND,1976,12.776077270507812
India,IND,1977,12.903143882751465
India,IND,1978,15.39104175567627
India,IND,1979,14.103171348571777
India,IND,1980,14.023216247558594
India,IND,1981,13.466771125793457
India,IND,1982,11.493147850036621
India,IND,1983,10.73210334777832
India,IND,1984,11.339727401733398
India,IND,1985,10.478157043457031
India,IND,1986,10.007772445678711
India,IND,1987,8.868162155151367
India,IND,1988,9.108613967895508
India,IND,1989,9.274703025817871
India,IND,1990,9.331527709960938
India,IND,1991,9.662639617919922
India,IND,1992,8.852423667907715
India,IND,1993,8.711295127868652
India,IND,1994,9.176177024841309
India,IND,1995,8.415952682495117
India,IND,1996,7.56320858001709
India,IND,1997,7.449707508087158
India,IND,1998,8.317193031311035
India,IND,1999,8.142081260681152
India,IND,2000,7.576314926147461
India,IND,2001,7.414813995361328
India,IND,2002,7.134006977081299
India,IND,2003,6.884956359863281
